

- Riga 556, nr 533, 2025-08-14, "Starlink10-20": Numero volo booster diverso su voli; workbook="17"; fonte="5"; missione fonte="Starlink: Group 17-4"; fonte=F9/FH 2024-2026
- Riga 556, nr 533, 2025-08-14, "Starlink10-20": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 17-4"; fonte=F9/FH 2024-2026
- Riga 558, nr 535, 2025-08-22, "USSF-36": Booster diverso su booster; workbook="B1092"; fonte="B1081"; missione fonte="Starlink: Group 17-6"; fonte=F9/FH 2024-2026
- Riga 558, nr 535, 2025-08-22, "USSF-36": Numero volo booster diverso su voli; workbook="6"; fonte="17"; missione fonte="Starlink: Group 17-6"; fonte=F9/FH 2024-2026
- Riga 558, nr 535, 2025-08-22, "USSF-36": Pad diverso su pad; workbook="LC-39A"; fonte="SLC-4E"; missione fonte="Starlink: Group 17-6"; fonte=F9/FH 2024-2026
- Riga 559, nr 536, 2025-08-22, "Starlink:17-6": Booster diverso su booster; workbook="B1081"; fonte="B1092"; missione fonte="USSF-36 (Boeing X-37B OTV-8)"; fonte=F9/FH 2024-2026
- Riga 559, nr 536, 2025-08-22, "Starlink:17-6": Numero volo booster diverso su voli; workbook="17"; fonte="6"; missione fonte="USSF-36 (Boeing X-37B OTV-8)"; fonte=F9/FH 2024-2026
- Riga 559, nr 536, 2025-08-22, "Starlink:17-6": Pad diverso su pad; workbook="SLC-4E"; fonte="LC-39A"; missione fonte="USSF-36 (Boeing X-37B OTV-8)"; fonte=F9/FH 2024-2026
- Riga 566, nr 543, 2025-09-03, "Starlink:17-8": Booster diverso su booster; workbook="B1097"; fonte="B1083"; missione fonte="Starlink: Group 10-22"; fonte=F9/FH 2024-2026
- Riga 566, nr 543, 2025-09-03, "Starlink:17-8": Numero volo booster diverso su voli; workbook="1"; fonte="14"; missione fonte="Starlink: Group 10-22"; fonte=F9/FH 2024-2026
- Riga 566, nr 543, 2025-09-03, "Starlink:17-8": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Starlink: Group 10-22"; fonte=F9/FH 2024-2026
- Riga 567, nr 544, 2025-09-03, "Starlink:10-22": Booster diverso su booster; workbook="B1083"; fonte="B1097"; missione fonte="Starlink: Group 17-8"; fonte=F9/FH 2024-2026
- Riga 567, nr 544, 2025-09-03, "Starlink:10-22": Numero volo booster diverso su voli; workbook="14"; fonte="1"; missione fonte="Starlink: Group 17-8"; fonte=F9/FH 2024-2026
- Riga 567, nr 544, 2025-09-03, "Starlink:10-22": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 17-8"; fonte=F9/FH 2024-2026
- Riga 576, nr 553, 2025-09-21, "Starlink:10-27": Booster diverso su booster; workbook="B1065"; fonte="B1085"; missione fonte="Starlink: Group 10-27"; fonte=F9/FH 2024-2026
- Riga 579, nr 556, 2025-09-26, "Starlink: Group 10-15": Pad diverso su pad; workbook="LC-39A"; fonte="SLC-40"; missione fonte="Starlink: Group 10-15"; fonte=F9/FH 2024-2026
- Riga 598, nr 575, 2025-11-06, "starlink 6-81": Booster diverso su booster; workbook="B1094"; fonte="B1093"; missione fonte="Starlink: Group 11-14"; fonte=F9/FH 2024-2026
- Riga 598, nr 575, 2025-11-06, "starlink 6-81": Numero volo booster diverso su voli; workbook="5"; fonte="8"; missione fonte="Starlink: Group 11-14"; fonte=F9/FH 2024-2026
- Riga 598, nr 575, 2025-11-06, "starlink 6-81": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 11-14"; fonte=F9/FH 2024-2026
- Riga 599, nr 576, 2025-11-06, "starlink 11-14": Booster diverso su booster; workbook="B1093"; fonte="B1094"; missione fonte="Starlink: Group 6-81"; fonte=F9/FH 2024-2026
- Riga 599, nr 576, 2025-11-06, "starlink 11-14": Numero volo booster diverso su voli; workbook="8"; fonte="5"; missione fonte="Starlink: Group 6-81"; fonte=F9/FH 2024-2026
- Riga 599, nr 576, 2025-11-06, "starlink 11-14": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Starlink: Group 6-81"; fonte=F9/FH 2024-2026
- Riga 602, nr 579, 2025-11-15, "starlink 6-89": Booster diverso su booster; workbook="B1092"; fonte="B1078"; missione fonte="Starlink: Group 6-85"; fonte=F9/FH 2024-2026
- Riga 602, nr 579, 2025-11-15, "starlink 6-89": Numero volo booster diverso su voli; workbook="8"; fonte="24"; missione fonte="Starlink: Group 6-85"; fonte=F9/FH 2024-2026
- Riga 602, nr 579, 2025-11-15, "starlink 6-89": Pad diverso su pad; workbook="LC-39A"; fonte="SLC-40"; missione fonte="Starlink: Group 6-85"; fonte=F9/FH 2024-2026
- Riga 603, nr 580, 2025-11-15, "starlink 6-85": Booster diverso su booster; workbook="B1078"; fonte="B1092"; missione fonte="Starlink: Group 6-89"; fonte=F9/FH 2024-2026
- Riga 603, nr 580, 2025-11-15, "starlink 6-85": Numero volo booster diverso su voli; workbook="24"; fonte="8"; missione fonte="Starlink: Group 6-89"; fonte=F9/FH 2024-2026
- Riga 603, nr 580, 2025-11-15, "starlink 6-85": Pad diverso su pad; workbook="SLC-40"; fonte="LC-39A"; missione fonte="Starlink: Group 6-89"; fonte=F9/FH 2024-2026
- Riga 619, nr 596, 2025-12-15, "Starlink6-82": Booster diverso su booster; workbook="B1092"; fonte="B1093"; missione fonte="Starlink: Group 15-12"; fonte=F9/FH 2024-2026
- Riga 619, nr 596, 2025-12-15, "Starlink6-82": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 15-12"; fonte=F9/FH 2024-2026
- Riga 620, nr 597, 2025-12-16, "Starlink 6-82": Booster diverso su booster; workbook="B1093"; fonte="B1092"; missione fonte="Starlink: Group 6-82"; fonte=F9/FH 2024-2026
- Riga 620, nr 597, 2025-12-16, "Starlink 6-82": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Starlink: Group 6-82"; fonte=F9/FH 2024-2026
- Riga 621, nr 598, 2025-12-17, "Starlink 6-99": Booster diverso su booster; workbook="B1094"; fonte="B1063"; missione fonte="Starlink: Group 15-13"; fonte=F9/FH 2024-2026
- Riga 621, nr 598, 2025-12-17, "Starlink 6-99": Numero volo booster diverso su voli; workbook="6"; fonte="30"; missione fonte="Starlink: Group 15-13"; fonte=F9/FH 2024-2026
- Riga 621, nr 598, 2025-12-17, "Starlink 6-99": Pad diverso su pad; workbook="LC-39A"; fonte="SLC-4E"; missione fonte="Starlink: Group 15-13"; fonte=F9/FH 2024-2026
- Riga 622, nr 599, 2025-12-17, "Starlink 15-13": Booster diverso su booster; workbook="B1063"; fonte="B1094"; missione fonte="Starlink: Group 6-99"; fonte=F9/FH 2024-2026
- Riga 622, nr 599, 2025-12-17, "Starlink 15-13": Numero volo booster diverso su voli; workbook="30"; fonte="6"; missione fonte="Starlink: Group 6-99"; fonte=F9/FH 2024-2026
- Riga 622, nr 599, 2025-12-17, "Starlink 15-13": Pad diverso su pad; workbook="SLC-4E"; fonte="LC-39A"; missione fonte="Starlink: Group 6-99"; fonte=F9/FH 2024-2026
- Riga 655, nr 632, 2026-03-17, "Starlink Group 17-24": Booster diverso su booster; workbook="B1088"; fonte="B1090"; missione fonte="Starlink: Group 10-46"; fonte=F9/FH 2024-2026
- Riga 655, nr 632, 2026-03-17, "Starlink Group 17-24": Numero volo booster diverso su voli; workbook="14"; fonte="11"; missione fonte="Starlink: Group 10-46"; fonte=F9/FH 2024-2026
- Riga 655, nr 632, 2026-03-17, "Starlink Group 17-24": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Starlink: Group 10-46"; fonte=F9/FH 2024-2026
- Riga 656, nr 633, 2026-03-17, "Starlink Group 10-46": Booster diverso su booster; workbook="B1090"; fonte="B1088"; missione fonte="Starlink: Group 17-24"; fonte=F9/FH 2024-2026
- Riga 656, nr 633, 2026-03-17, "Starlink Group 10-46": Numero volo booster diverso su voli; workbook="11"; fonte="14"; missione fonte="Starlink: Group 17-24"; fonte=F9/FH 2024-2026
- Riga 656, nr 633, 2026-03-17, "Starlink Group 10-46": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 17-24"; fonte=F9/FH 2024-2026
- Riga 661, nr 638, 2026-03-30, "Transporter-16": Booster diverso su booster; workbook="B1093"; fonte="B1067"; missione fonte="Starlink: Group 10-44"; fonte=F9/FH 2024-2026
- Riga 661, nr 638, 2026-03-30, "Transporter-16": Numero volo booster diverso su voli; workbook="12"; fonte="34"; missione fonte="Starlink: Group 10-44"; fonte=F9/FH 2024-2026
- Riga 661, nr 638, 2026-03-30, "Transporter-16": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Starlink: Group 10-44"; fonte=F9/FH 2024-2026
- Riga 662, nr 639, 2026-03-30, "Starlink Group 10-44": Booster diverso su booster; workbook="B1067"; fonte="B1093"; missione fonte="Transporter-16 (119 payloads smallsat rideshare)"; fonte=F9/FH 2024-2026
- Riga 662, nr 639, 2026-03-30, "Starlink Group 10-44": Numero volo booster diverso su voli; workbook="34"; fonte="12"; missione fonte="Transporter-16 (119 payloads smallsat rideshare)"; fonte=F9/FH 2024-2026
- Riga 662, nr 639, 2026-03-30, "Starlink Group 10-44": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Transporter-16 (119 payloads smallsat rideshare)"; fonte=F9/FH 2024-2026
- Riga 665, nr 642, 2026-04-11, "Starlink Group 17-21": Booster diverso su booster; workbook="B1063"; fonte="B1094"; missione fonte="Cygnus NG-24"; fonte=F9/FH 2024-2026
- Riga 665, nr 642, 2026-04-11, "Starlink Group 17-21": Numero volo booster diverso su voli; workbook="32"; fonte="7"; missione fonte="Cygnus NG-24"; fonte=F9/FH 2024-2026
- Riga 665, nr 642, 2026-04-11, "Starlink Group 17-21": Pad diverso su pad; workbook="SLC-4E"; fonte="SLC-40"; missione fonte="Cygnus NG-24"; fonte=F9/FH 2024-2026
- Riga 666, nr 643, 2026-04-11, "Cygnus CRS-2 NG-24": Booster diverso su booster; workbook="B1094"; fonte="B1063"; missione fonte="Starlink: Group 17-21"; fonte=F9/FH 2024-2026
- Riga 666, nr 643, 2026-04-11, "Cygnus CRS-2 NG-24": Numero volo booster diverso su voli; workbook="7"; fonte="32"; missione fonte="Starlink: Group 17-21"; fonte=F9/FH 2024-2026
- Riga 666, nr 643, 2026-04-11, "Cygnus CRS-2 NG-24": Pad diverso su pad; workbook="SLC-40"; fonte="SLC-4E"; missione fonte="Starlink: Group 17-21"; fonte=F9/FH 2024-2026



Fine report.
